taxonomy_id	ensembl_gene_id	symbol	gene_chrom_start	gene_chrom_end	chr_name	chrom_strand	description	type_of_gene
28377	ENSACAG00000003089	RRM1	158724	195342	GL343693.1	1	ribonucleotide reductase catalytic subunit M1 [Source:HGNC Symbol;Acc:HGNC:10451]	protein_coding
28377	ENSACAG00000023444		482410	485981	GL343400.1	-1		protein_coding
28377	ENSACAG00000007895		1519672	1520085	GL343220.1	-1		protein_coding
28377	ENSACAG00000016800	CCDC28A	1084668	1093568	GL343200.1	-1	coiled-coil domain containing 28A [Source:HGNC Symbol;Acc:HGNC:21098]	protein_coding
28377	ENSACAG00000029359	DPCD	1101184	1119468	GL343239.1	1	deleted in primary ciliary dyskinesia homolog (mouse) [Source:HGNC Symbol;Acc:HGNC:24542]	protein_coding
28377	ENSACAG00000007894		1531632	1532063	GL343220.1	1		protein_coding
28377	ENSACAG00000001350		345655	417164	GL343245.1	1		protein_coding
28377	ENSACAG00000007865	METTL17	1548408	1562207	GL343220.1	1	methyltransferase like 17 [Source:HGNC Symbol;Acc:HGNC:19280]	protein_coding
28377	ENSACAG00000004832		501601	511324	GL343400.1	-1		protein_coding
28377	ENSACAG00000011888	FBXW4	1121521	1191598	GL343239.1	-1	F-box and WD repeat domain containing 4 [Source:HGNC Symbol;Acc:HGNC:10847]	protein_coding
28377	ENSACAG00000025042		150575	151233	GL343805.1	-1		protein_coding
28377	ENSACAG00000022888		58068	58657	GL343319.1	1		protein_coding
28377	ENSACAG00000027222		4270	15739	GL344486.1	1		protein_coding
28377	ENSACAG00000016804	NHSL1	1274425	1295372	GL343200.1	1	NHS like 1 [Source:HGNC Symbol;Acc:HGNC:21021]	protein_coding
28377	ENSACAG00000006919		228818	245404	GL343259.1	1		protein_coding
28377	ENSACAG00000012701		520668	529369	GL343507.1	-1		protein_coding
28377	ENSACAG00000022298		26065	32060	GL344486.1	-1		protein_coding
28377	ENSACAG00000009224	XPNPEP2	465193	509525	GL343451.1	-1	X-prolyl aminopeptidase 2 [Source:HGNC Symbol;Acc:HGNC:12823]	protein_coding
28377	ENSACAG00000002999		63834	180440	GL343319.1	1		protein_coding
28377	ENSACAG00000004902	TMEM107	514729	521124	GL343400.1	-1	transmembrane protein 107 [Source:HGNC Symbol;Acc:HGNC:28128]	protein_coding
28377	ENSACAG00000016816	HEBP2	1299746	1311903	GL343200.1	-1	heme binding protein 2 [Source:HGNC Symbol;Acc:HGNC:15716]	protein_coding
28377	ENSACAG00000007848	SLC39A2	1565248	1575670	GL343220.1	1	solute carrier family 39 member 2 [Source:HGNC Symbol;Acc:HGNC:17127]	protein_coding
28377	ENSACAG00000011928	FGF8	1252702	1278083	GL343239.1	-1	fibroblast growth factor 8 [Source:HGNC Symbol;Acc:HGNC:3686]	protein_coding
28377	ENSACAG00000004904		526157	535117	GL343400.1	-1		protein_coding
28377	ENSACAG00000028795		571337	577168	GL343400.1	1		protein_coding
28377	ENSACAG00000011266	ATP8B2	152765	191822	GL343805.1	1	ATPase phospholipid transporting 8B2 [Source:HGNC Symbol;Acc:HGNC:13534]	protein_coding
28377	ENSACAG00000007844		1586357	1593782	GL343220.1	-1		protein_coding
28377	ENSACAG00000029011		579815	581167	GL343400.1	-1		protein_coding
28377	ENSACAG00000016819	ARFGEF3	1359992	1439851	GL343200.1	-1	ARFGEF family member 3 [Source:HGNC Symbol;Acc:HGNC:21213]	protein_coding
28377	ENSACAG00000006866	KATNA1	246589	257612	GL343259.1	-1	katanin catalytic subunit A1 [Source:HGNC Symbol;Acc:HGNC:6216]	protein_coding
28377	ENSACAG00000004949		642615	662822	GL343400.1	1		protein_coding
28377	ENSACAG00000011936	NPM3	1305224	1313329	GL343239.1	-1	nucleophosmin/nucleoplasmin 3 [Source:HGNC Symbol;Acc:HGNC:7931]	protein_coding
28377	ENSACAG00000025047		11	4637	AAWZ02041946	1		protein_coding
28377	ENSACAG00000016852		1495879	1509635	GL343200.1	1		protein_coding
28377	ENSACAG00000026552		1599493	1600534	GL343220.1	1		protein_coding
28377	ENSACAG00000022234		198380	211134	GL343693.1	1		protein_coding
28377	ENSACAG00000001340		427907	432750	GL343245.1	1		protein_coding
28377	ENSACAG00000028266		1522865	1533726	GL343200.1	1		protein_coding
28377	ENSACAG00000008785	SLC16A12	9311	84230	GL343902.1	1	solute carrier family 16 member 12 [Source:HGNC Symbol;Acc:HGNC:23094]	protein_coding
28377	ENSACAG00000007820		1604615	1605616	GL343220.1	1		protein_coding
28377	ENSACAG00000008809		84646	124007	GL343902.1	-1		protein_coding
28377	ENSACAG00000024950		631	1197	AAWZ02037779	-1		protein_coding
28377	ENSACAG00000016855	TNFAIP3	1575549	1605067	GL343200.1	-1	TNF alpha induced protein 3 [Source:HGNC Symbol;Acc:HGNC:11896]	protein_coding
28377	ENSACAG00000007816		1618823	1619749	GL343220.1	-1		protein_coding
28377	ENSACAG00000011944	MGEA5	1320190	1345980	GL343239.1	-1	meningioma expressed antigen 5 (hyaluronidase) [Source:HGNC Symbol;Acc:HGNC:7056]	protein_coding
28377	ENSACAG00000001331	CAMK2N2	513928	517306	GL343245.1	1	calcium/calmodulin dependent protein kinase II inhibitor 2 [Source:HGNC Symbol;Acc:HGNC:24197]	protein_coding
28377	ENSACAG00000003051	RPS11	227825	234276	GL343693.1	1	ribosomal protein S11 [Source:HGNC Symbol;Acc:HGNC:10384]	protein_coding
28377	ENSACAG00000006840	LATS1	271601	296867	GL343259.1	-1	large tumor suppressor kinase 1 [Source:HGNC Symbol;Acc:HGNC:6514]	protein_coding
28377	ENSACAG00000007810		1627629	1628591	GL343220.1	-1		protein_coding
28377	ENSACAG00000008854	ALG3	631503	639595	GL343245.1	1	ALG3, alpha-1,3- mannosyltransferase [Source:HGNC Symbol;Acc:HGNC:23056]	protein_coding
28377	ENSACAG00000003360	RAB12	228678	250047	GL343319.1	1	RAB12, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:31332]	protein_coding
28377	ENSACAG00000028065	IFNGR1	1918299	1950636	GL343200.1	1	interferon gamma receptor 1 [Source:HGNC Symbol;Acc:HGNC:5439]	protein_coding
28377	ENSACAG00000016914	SLC35D3	2060674	2069336	GL343200.1	-1	solute carrier family 35 member D3 [Source:HGNC Symbol;Acc:HGNC:15621]	protein_coding
28377	ENSACAG00000012900		529461	543019	GL343507.1	1		protein_coding
28377	ENSACAG00000006777	NUP43	305586	314979	GL343259.1	-1	nucleoporin 43 [Source:HGNC Symbol;Acc:HGNC:21182]	protein_coding
28377	ENSACAG00000007798		1631964	1638558	GL343220.1	-1		protein_coding
28377	ENSACAG00000003392	MTCL1	299510	397264	GL343319.1	1	microtubule crosslinking factor 1 [Source:HGNC Symbol;Acc:HGNC:29121]	protein_coding
28377	ENSACAG00000016918	PEX7	2083990	2160352	GL343200.1	-1	peroxisomal biogenesis factor 7 [Source:HGNC Symbol;Acc:HGNC:8860]	protein_coding
28377	ENSACAG00000012032	KCNIP2	1356345	1515876	GL343239.1	-1	potassium voltage-gated channel interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:15522]	protein_coding
28377	ENSACAG00000028668		166	2187	GL343830.1	1		protein_coding
28377	ENSACAG00000012924		540857	541523	GL343507.1	-1		protein_coding
28377	ENSACAG00000029538		684955	695029	GL343400.1	1		protein_coding
28377	ENSACAG00000007736	MAPK7	1649808	1663437	GL343220.1	-1	mitogen-activated protein kinase 7 [Source:HGNC Symbol;Acc:HGNC:6880]	protein_coding
28377	ENSACAG00000006734	PCMT1	322986	345933	GL343259.1	1	protein-L-isoaspartate (D-aspartate) O-methyltransferase [Source:HGNC Symbol;Acc:HGNC:8728]	protein_coding
28377	ENSACAG00000003426	NDUFV2	468920	484975	GL343319.1	1	NADH:ubiquinone oxidoreductase core subunit V2 [Source:HGNC Symbol;Acc:HGNC:7717]	protein_coding
28377	ENSACAG00000008895	VWA5B2	640997	721112	GL343245.1	-1	von Willebrand factor A domain containing 5B2 [Source:HGNC Symbol;Acc:HGNC:25144]	protein_coding
28377	ENSACAG00000000936	OCRL	583844	615148	GL343451.1	-1	OCRL, inositol polyphosphate-5-phosphatase [Source:HGNC Symbol;Acc:HGNC:8108]	protein_coding
28377	ENSACAG00000026366	RNF224	14565	14981	GL343943.1	1	ring finger protein 224 [Source:HGNC Symbol;Acc:HGNC:41912]	protein_coding
28377	ENSACAG00000007726	ZNF629	1668065	1680734	GL343220.1	-1	zinc finger protein 629 [Source:HGNC Symbol;Acc:HGNC:29008]	protein_coding
28377	ENSACAG00000016923	MAP3K5	2224819	2299508	GL343200.1	1	mitogen-activated protein kinase kinase kinase 5 [Source:HGNC Symbol;Acc:HGNC:6857]	protein_coding
28377	ENSACAG00000001684		56582	60682	GL343943.1	1		protein_coding
28377	ENSACAG00000002646		238145	258195	GL343693.1	-1		protein_coding
28377	ENSACAG00000006719	LRP11	357604	386242	GL343259.1	-1	LDL receptor related protein 11 [Source:HGNC Symbol;Acc:HGNC:16936]	protein_coding
28377	ENSACAG00000012211	C10orf76	1548352	1706551	GL343239.1	-1	chromosome 10 open reading frame 76 [Source:HGNC Symbol;Acc:HGNC:25788]	protein_coding
28377	ENSACAG00000022649		270552	271678	GL343556.1	-1		protein_coding
28377	ENSACAG00000007725		1692978	1696563	GL343220.1	-1		protein_coding
28377	ENSACAG00000006718	PPP1R14C	487267	492989	GL343259.1	1	protein phosphatase 1 regulatory inhibitor subunit 14C [Source:HGNC Symbol;Acc:HGNC:14952]	protein_coding
28377	ENSACAG00000029432		751097	752230	GL343245.1	1		protein_coding
28377	ENSACAG00000028993		757301	765240	GL343245.1	-1		protein_coding
28377	ENSACAG00000007705	BCL7C	1716531	1729286	GL343220.1	-1	BCL tumor suppressor 7C [Source:HGNC Symbol;Acc:HGNC:1006]	protein_coding
28377	ENSACAG00000006702	IYD	555824	567133	GL343259.1	1	iodotyrosine deiodinase [Source:HGNC Symbol;Acc:HGNC:21071]	protein_coding
28377	ENSACAG00000005188		726949	745560	GL343400.1	1		protein_coding
28377	ENSACAG00000007701		1753549	1756795	GL343220.1	1		protein_coding
28377	ENSACAG00000012311	HPS6	1711822	1714194	GL343239.1	1	HPS6, biogenesis of lysosomal organelles complex 2 subunit 3 [Source:HGNC Symbol;Acc:HGNC:18817]	protein_coding
28377	ENSACAG00000008976	ABCF3	767337	789124	GL343245.1	-1	ATP binding cassette subfamily F member 3 [Source:HGNC Symbol;Acc:HGNC:72]	protein_coding
28377	ENSACAG00000007693		1775123	1786467	GL343220.1	-1		protein_coding
28377	ENSACAG00000001445		722482	723156	GL343451.1	1		protein_coding
28377	ENSACAG00000016994	MAP7	2340285	2457223	GL343200.1	1	microtubule associated protein 7 [Source:HGNC Symbol;Acc:HGNC:6869]	protein_coding
28377	ENSACAG00000028500		765053	767522	GL343451.1	1		protein_coding
28377	ENSACAG00000007651	FBXL19	1809604	1833799	GL343220.1	1	F-box and leucine rich repeat protein 19 [Source:HGNC Symbol;Acc:HGNC:25300]	protein_coding
28377	ENSACAG00000006603	PLEKHG1	638809	780461	GL343259.1	1	pleckstrin homology and RhoGEF domain containing G1 [Source:HGNC Symbol;Acc:HGNC:20884]	protein_coding
28377	ENSACAG00000001189	GRIN1	61895	112859	GL343943.1	-1	glutamate ionotropic receptor NMDA type subunit 1 [Source:HGNC Symbol;Acc:HGNC:4584]	protein_coding
28377	ENSACAG00000007631	ORAI3	1845020	1858078	GL343220.1	1	ORAI calcium release-activated calcium modulator 3 [Source:HGNC Symbol;Acc:HGNC:28185]	protein_coding
28377	ENSACAG00000023496		1721934	1773470	GL343239.1	-1		protein_coding
28377	ENSACAG00000008999		847341	865347	GL343245.1	-1		protein_coding
28377	ENSACAG00000017011	BCLAF1	2482752	2509947	GL343200.1	1	BCL2 associated transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:16863]	protein_coding
28377	ENSACAG00000012200	EHMT1	368250	426151	GL343556.1	-1	euchromatic histone lysine methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:24650]	protein_coding
28377	ENSACAG00000003716	SPSB3	1772	10216	AAWZ02038659	-1	splA/ryanodine receptor domain and SOCS box containing 3 [Source:HGNC Symbol;Acc:HGNC:30629]	protein_coding
28377	ENSACAG00000024612		3882	12418	GL343830.1	-1		protein_coding
28377	ENSACAG00000007606	SETD1A	1873149	1900528	GL343220.1	1	SET domain containing 1A [Source:HGNC Symbol;Acc:HGNC:29010]	protein_coding
28377	ENSACAG00000017035	PDE7B	2517137	2722437	GL343200.1	-1	phosphodiesterase 7B [Source:HGNC Symbol;Acc:HGNC:8792]	protein_coding
28377	ENSACAG00000013943		18858	20940	GL343316.1	1		protein_coding
28377	ENSACAG00000006340	MTHFD1L	791994	943117	GL343259.1	1	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1 like [Source:HGNC Symbol;Acc:HGNC:21055]	protein_coding
28377	ENSACAG00000017018	OLA1	166261	349686	GL343316.1	1	Obg like ATPase 1 [Source:HGNC Symbol;Acc:HGNC:28833]	protein_coding
28377	ENSACAG00000005203		745754	848632	GL343400.1	-1		protein_coding
28377	ENSACAG00000017033		2527975	2528629	GL343200.1	1		protein_coding
28377	ENSACAG00000007559	HSD3B7	1914842	1967478	GL343220.1	1	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 7 [Source:HGNC Symbol;Acc:HGNC:18324]	protein_coding
28377	ENSACAG00000003460	ANKRD12	527921	570877	GL343319.1	1	ankyrin repeat domain 12 [Source:HGNC Symbol;Acc:HGNC:29135]	protein_coding
28377	ENSACAG00000009806	AHI1	2909477	3054177	GL343200.1	1	Abelson helper integration site 1 [Source:HGNC Symbol;Acc:HGNC:21575]	protein_coding
28377	ENSACAG00000009463		880446	898146	GL343245.1	1		protein_coding
28377	ENSACAG00000007428	STX1B	1994677	2045969	GL343220.1	-1	syntaxin 1B [Source:HGNC Symbol;Acc:HGNC:18539]	protein_coding
28377	ENSACAG00000000219		5475	5819	AAWZ02037858	-1		protein_coding
28377	ENSACAG00000011509	OPA3	45741	53011	GL344188.1	1	OPA3, outer mitochondrial membrane lipid metabolism regulator [Source:HGNC Symbol;Acc:HGNC:8142]	protein_coding
28377	ENSACAG00000002166		990	3625	AAWZ02036975	1		protein_coding
28377	ENSACAG00000021119		7169	9053	AAWZ02037858	-1		protein_coding
28377	ENSACAG00000015029	MED22	2074	10137	AAWZ02038880	1	mediator complex subunit 22 [Source:HGNC Symbol;Acc:HGNC:11477]	protein_coding
28377	ENSACAG00000002784		1275	1595	AAWZ02041299	1		protein_coding
28377	ENSACAG00000022478		730	4897	AAWZ02039040	1		protein_coding
28377	ENSACAG00000028327		77329	90479	GL343782.1	1		protein_coding
28377	ENSACAG00000003268	WRAP53	2715	17338	AAWZ02037269	1	WD repeat containing antisense to TP53 [Source:HGNC Symbol;Acc:HGNC:25522]	protein_coding
28377	ENSACAG00000012317	LDB1	1795883	1870334	GL343239.1	-1	LIM domain binding 1 [Source:HGNC Symbol;Acc:HGNC:6532]	protein_coding
28377	ENSACAG00000028301		5050	6210	GL343666.1	-1		protein_coding
28377	ENSACAG00000027384		10186	13000	AAWZ02037858	-1		protein_coding
28377	ENSACAG00000014962		2185	2310	AAWZ02038880	-1		protein_coding
28377	ENSACAG00000017432		13995	29085	GL344189.1	-1		protein_coding
28377	ENSACAG00000006324		1111045	1116690	GL343259.1	1		protein_coding
28377	ENSACAG00000013640		79690	141144	GL343666.1	1		protein_coding
28377	ENSACAG00000009863		104365	134893	GL343782.1	1		protein_coding
28377	ENSACAG00000012158		28943	34302	GL343699.1	-1		protein_coding
28377	ENSACAG00000005178		2197	4963	AAWZ02040943	1		protein_coding
28377	ENSACAG00000013956		16823	23266	GL343672.1	-1		protein_coding
28377	ENSACAG00000028700		207905	233798	GL343666.1	-1		protein_coding
28377	ENSACAG00000017061	SP3	451728	496848	GL343316.1	1	Sp3 transcription factor [Source:HGNC Symbol;Acc:HGNC:11208]	protein_coding
28377	ENSACAG00000016905	ABL1	11938	58513	GL344200.1	-1	ABL proto-oncogene 1, non-receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:76]	protein_coding
28377	ENSACAG00000006317	ZBTB2	1130076	1133659	GL343259.1	-1	zinc finger and BTB domain containing 2 [Source:HGNC Symbol;Acc:HGNC:20868]	protein_coding
28377	ENSACAG00000015481	USB1	65	7410	GL344621.1	1	U6 snRNA biogenesis phosphodiesterase 1 [Source:HGNC Symbol;Acc:HGNC:25792]	protein_coding
28377	ENSACAG00000029480		44	14019	GL345012.1	1		protein_coding
28377	ENSACAG00000002628	MEST	4513	15112	GL343819.1	-1	mesoderm specific transcript [Source:HGNC Symbol;Acc:HGNC:7028]	protein_coding
28377	ENSACAG00000012210		640119	641762	GL343316.1	1		protein_coding
28377	ENSACAG00000010016		51412	52274	GL343471.1	1		protein_coding
28377	ENSACAG00000006275	RMND1	1143869	1166567	GL343259.1	-1	required for meiotic nuclear division 1 homolog [Source:HGNC Symbol;Acc:HGNC:21176]	protein_coding
28377	ENSACAG00000017376	ERRFI1	978	1532	GL344178.1	1	ERBB receptor feedback inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:18185]	protein_coding
28377	ENSACAG00000015291	WRAP73	79	5378	AAWZ02041498	1	WD repeat containing, antisense to TP73 [Source:HGNC Symbol;Acc:HGNC:12759]	protein_coding
28377	ENSACAG00000003520	RALBP1	580199	614934	GL343319.1	1	ralA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:9841]	protein_coding
28377	ENSACAG00000013677		252919	272699	GL343666.1	1		protein_coding
28377	ENSACAG00000010023		197150	219417	GL343471.1	-1		protein_coding
28377	ENSACAG00000022997		6970	8655	GL344800.1	-1		protein_coding
28377	ENSACAG00000003713		13578	48165	GL343532.1	1		protein_coding
28377	ENSACAG00000014051	MMP15	17828	27617	GL344621.1	1	matrix metallopeptidase 15 [Source:HGNC Symbol;Acc:HGNC:7161]	protein_coding
28377	ENSACAG00000023123		1713	14988	AAWZ02037326	1		protein_coding
28377	ENSACAG00000006306	ARMT1	1172645	1179288	GL343259.1	1	acidic residue methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:17872]	protein_coding
28377	ENSACAG00000012178	MARK2	58189	197672	GL343699.1	1	microtubule affinity regulating kinase 2 [Source:HGNC Symbol;Acc:HGNC:3332]	protein_coding
28377	ENSACAG00000027434		6986	8656	GL344800.1	1		protein_coding
28377	ENSACAG00000009931	PHGDH	135001	158400	GL343782.1	-1	phosphoglycerate dehydrogenase [Source:HGNC Symbol;Acc:HGNC:8923]	protein_coding
28377	ENSACAG00000000932	CEP41	22623	46166	GL343819.1	1	centrosomal protein 41 [Source:HGNC Symbol;Acc:HGNC:12370]	protein_coding
28377	ENSACAG00000012404	PPRC1	1892286	1922652	GL343239.1	1	peroxisome proliferator-activated receptor gamma, coactivator-related 1 [Source:HGNC Symbol;Acc:HGNC:30025]	protein_coding
28377	ENSACAG00000017377		8097	14576	GL344178.1	1		protein_coding
28377	ENSACAG00000027251		50708	72164	GL343672.1	1		protein_coding
28377	ENSACAG00000011657	TMEM132E	12743	16253	GL344800.1	-1	transmembrane protein 132E [Source:HGNC Symbol;Acc:HGNC:26991]	protein_coding
28377	ENSACAG00000029040		23368	31793	GL343532.1	-1		protein_coding
28377	ENSACAG00000017076		691687	986071	GL343316.1	1		protein_coding
28377	ENSACAG00000010032		218908	259701	GL343471.1	1		protein_coding
28377	ENSACAG00000009861	MYB	3090037	3137452	GL343200.1	-1	MYB proto-oncogene, transcription factor [Source:HGNC Symbol;Acc:HGNC:7545]	protein_coding
28377	ENSACAG00000006265	CCDC170	1185258	1283320	GL343259.1	1	coiled-coil domain containing 170 [Source:HGNC Symbol;Acc:HGNC:21177]	protein_coding
28377	ENSACAG00000029586		62000	63516	GL343532.1	-1		protein_coding
28377	ENSACAG00000025470		7953	9445	AAWZ02038193	-1		protein_coding
28377	ENSACAG00000024863		21	4989	AAWZ02039310	1		protein_coding
28377	ENSACAG00000003054		31523	43057	GL344397.1	1		protein_coding
28377	ENSACAG00000024514		107039	108040	GL343672.1	1		protein_coding
28377	ENSACAG00000005465		853891	874437	GL343400.1	-1		protein_coding
28377	ENSACAG00000006213	esr1	1338818	1578780	GL343259.1	1	estrogen receptor  [Source:RefSeq peptide;Acc:NP_001277446]	protein_coding
28377	ENSACAG00000015802	LGR4	29790	146017	GL343314.1	-1	leucine rich repeat containing G protein-coupled receptor 4 [Source:HGNC Symbol;Acc:HGNC:13299]	protein_coding
28377	ENSACAG00000023040		82185	123726	GL343532.1	-1		protein_coding
28377	ENSACAG00000025741		155234	156904	GL343672.1	1		protein_coding
28377	ENSACAG00000009531	BCL3	5551	14148	GL344711.1	1	B cell CLL/lymphoma 3 [Source:HGNC Symbol;Acc:HGNC:998]	protein_coding
28377	ENSACAG00000007641	XKR6	319353	325150	GL343553.1	1	XK related 6 [Source:HGNC Symbol;Acc:HGNC:27806]	protein_coding
28377	ENSACAG00000000258		9259	9537	GL344178.1	1		protein_coding
28377	ENSACAG00000029352		167670	169889	GL343672.1	1		protein_coding
28377	ENSACAG00000014536		165	3071	AAWZ02040337	1		protein_coding
28377	ENSACAG00000012432	LCOR	1982928	1986735	GL343239.1	1	ligand dependent nuclear receptor corepressor [Source:HGNC Symbol;Acc:HGNC:29503]	protein_coding
28377	ENSACAG00000027707		218561	219565	GL343672.1	1		protein_coding
28377	ENSACAG00000003281	CIART	3625	10477	GL343802.1	1	circadian associated repressor of transcription [Source:HGNC Symbol;Acc:HGNC:25200]	protein_coding
28377	ENSACAG00000028706		223387	224417	GL343672.1	-1		protein_coding
28377	ENSACAG00000028678		21	12348	GL344924.1	-1		protein_coding
28377	ENSACAG00000003279	MRPS21	16736	24810	GL343802.1	1	mitochondrial ribosomal protein S21 [Source:HGNC Symbol;Acc:HGNC:14046]	protein_coding
28377	ENSACAG00000010057	SKA1	268234	290160	GL343471.1	1	spindle and kinetochore associated complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:28109]	protein_coding
28377	ENSACAG00000022853		230103	243716	GL343672.1	-1		protein_coding
28377	ENSACAG00000017747		747	4119	AAWZ02036688	1		protein_coding
28377	ENSACAG00000001042	CPA1	51165	66599	GL343819.1	-1	carboxypeptidase A1 [Source:HGNC Symbol;Acc:HGNC:2296]	protein_coding
28377	ENSACAG00000027656		144517	151025	GL343532.1	1		protein_coding
28377	ENSACAG00000021055		2009759	2013901	GL343239.1	1		protein_coding
28377	ENSACAG00000007287	STX4	2046571	2078348	GL343220.1	1	syntaxin 4 [Source:HGNC Symbol;Acc:HGNC:11439]	protein_coding
